# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -2.1120130697631575e-02 -2.4118861920275703e-03 -1.3941012453448243e+00 -1.1062486156688293e-01 +5.3126544023936754e+02 +1.0434783345371761e+04 +3.2409755490392190e+06 
+1.0000000000000001e-01 -2.1120130001300145e-02 -2.4118996999791310e-03 -1.3941004668628973e+00 -1.1044329179036727e-01 +5.3124825332452997e+02 +1.0434107300259062e+04 +3.2410367084183139e+06 
+2.0000000000000001e-01 -2.1120127909257946e-02 -2.4119371961177269e-03 -1.3940983457309624e+00 -1.0994211599494326e-01 +5.3120083272823138e+02 +1.0432238513365797e+04 +3.2412057928477265e+06 
+3.0000000000000004e-01 -2.1120124416932930e-02 -2.4119941389843438e-03 -1.3940952034400318e+00 -1.0918663305546823e-01 +5.3112938887653968e+02 +1.0429416003733779e+04 +3.2414612112957016e+06 
+4.0000000000000002e-01 -2.1120119519752716e-02 -2.4120659870229609e-03 -1.3940913614975026e+00 -1.0824214315152127e-01 +5.3104013232761008e+02 +1.0425878793830319e+04 +3.2417813724575215e+06 
+5.0000000000000000e-01 -2.1120113213144557e-02 -2.4121481987658825e-03 -1.3940871414271849e+00 -1.0717394522163508e-01 +5.3093927376578290e+02 +1.0421865902821281e+04 +3.2421446847787723e+06 
+6.0000000000000009e-01 -2.1120105492536831e-02 -2.4122362326964020e-03 -1.3940828646959900e+00 -1.0604733888826594e-01 +5.3083302340846478e+02 +1.0417616351676086e+04 +3.2425295576745672e+06 
+7.0000000000000007e-01 -2.1120096353356630e-02 -2.4123255472739439e-03 -1.3940788528387518e+00 -1.0492762409495278e-01 +5.3072759204389467e+02 +1.0413369162221819e+04 +3.2429143993558157e+06 
+8.0000000000000004e-01 -2.1120085791032424e-02 -2.4124116010284338e-03 -1.3940754273154263e+00 -1.0388009988282228e-01 +5.3062918982583517e+02 +1.0409363353952369e+04 +3.2432776193788578e+06 
+9.0000000000000002e-01 -2.1120073800991353e-02 -2.4124898524104537e-03 -1.3940729096582047e+00 -1.0297006624941982e-01 +5.3054402751381156e+02 +1.0405837948763676e+04 +3.2435976260244879e+06 
+1.0000000000000000e+00 -2.1120060378661345e-02 -2.4125557599739269e-03 -1.3940716213582571e+00 -1.0226282195524891e-01 +5.3047831553481171e+02 +1.0403031965469057e+04 +3.2438528282584446e+06 
+1.1000000000000001e+00 -2.1120045519645407e-02 -2.4126059710346420e-03 -1.3940717935537486e+00 -1.0180682189241488e-01 +5.3043665775492991e+02 +1.0401124882175782e+04 +3.2440271598626738e+06 
+1.2000000000000002e+00 -2.1120029220243298e-02 -2.4126418886077573e-03 -1.3940732961754236e+00 -1.0158313757969571e-01 +5.3041723356817113e+02 +1.0400057994413972e+04 +3.2441266500876592e+06 
